utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
9 , 10431 MiB, 11264 MiB,65.89 ,8.4,45.47,
8 , 10431 MiB, 11264 MiB,65.46 ,6.9,46.56,
9 , 10431 MiB, 11264 MiB,65.67 ,7.1,47.65,
9 , 10431 MiB, 11264 MiB,68.17 ,6.9,48.73,
9 , 10431 MiB, 11264 MiB,67.42 ,7.0,49.82,
8 , 10431 MiB, 11264 MiB,65.75 ,7.0,50.92,
9 , 10431 MiB, 11264 MiB,65.84 ,6.8,52.02,
9 , 10431 MiB, 11264 MiB,66.93 ,7.4,53.12,
9 , 10431 MiB, 11264 MiB,65.98 ,7.4,54.21,
8 , 10431 MiB, 11264 MiB,65.29 ,8.9,55.3,
8 , 10431 MiB, 11264 MiB,66.02 ,6.9,56.4,
8 , 10431 MiB, 11264 MiB,66.07 ,6.9,57.48,
9 , 10431 MiB, 11264 MiB,68.25 ,7.0,58.57,
9 , 10431 MiB, 11264 MiB,65.91 ,8.0,59.66,
9 , 10431 MiB, 11264 MiB,66.20 ,7.0,60.76,
8 , 10431 MiB, 11264 MiB,67.29 ,6.9,61.86,
8 , 10431 MiB, 11264 MiB,66.04 ,6.9,62.96,
9 , 10431 MiB, 11264 MiB,66.09 ,7.3,64.05,
9 , 10431 MiB, 11264 MiB,66.13 ,6.9,65.15,
9 , 10431 MiB, 11264 MiB,65.83 ,6.9,66.25,
9 , 10431 MiB, 11264 MiB,65.00 ,7.3,67.34,
9 , 10431 MiB, 11264 MiB,65.68 ,7.0,68.43,
9 , 10431 MiB, 11264 MiB,66.05 ,7.3,69.51,
9 , 10431 MiB, 11264 MiB,68.20 ,7.0,70.61,
9 , 10431 MiB, 11264 MiB,66.00 ,6.9,71.71,
9 , 10431 MiB, 11264 MiB,63.38 ,6.8,72.8,
6 , 10431 MiB, 11264 MiB,65.87 ,7.7,73.89,
7 , 10431 MiB, 11264 MiB,64.98 ,7.8,74.98,
7 , 10431 MiB, 11264 MiB,65.68 ,6.8,76.08,
8 , 10431 MiB, 11264 MiB,65.87 ,7.3,77.17,
9 , 10431 MiB, 11264 MiB,65.89 ,6.8,78.26,
9 , 10431 MiB, 11264 MiB,65.79 ,6.9,79.35,
9 , 10431 MiB, 11264 MiB,68.03 ,7.0,80.44,
9 , 10431 MiB, 11264 MiB,66.13 ,7.0,81.55,
9 , 10431 MiB, 11264 MiB,66.98 ,7.5,82.64,
9 , 10431 MiB, 11264 MiB,67.30 ,7.1,83.73,
9 , 10431 MiB, 11264 MiB,65.95 ,7.9,84.83,
8 , 10431 MiB, 11264 MiB,65.96 ,7.0,85.93,
9 , 10431 MiB, 11264 MiB,66.04 ,6.9,87.02,
9 , 10431 MiB, 11264 MiB,65.92 ,6.8,88.12,
8 , 10431 MiB, 11264 MiB,66.06 ,7.1,89.21,
9 , 10431 MiB, 11264 MiB,65.92 ,7.8,90.31,
9 , 10431 MiB, 11264 MiB,64.87 ,7.0,91.41,
8 , 10431 MiB, 11264 MiB,66.04 ,6.9,92.5,
9 , 10431 MiB, 11264 MiB,65.77 ,6.9,93.59,
9 , 10431 MiB, 11264 MiB,67.78 ,6.7,94.68,
9 , 10431 MiB, 11264 MiB,65.66 ,7.2,95.78,
9 , 10431 MiB, 11264 MiB,65.76 ,6.8,96.88,
9 , 10431 MiB, 11264 MiB,66.01 ,7.4,97.97,
8 , 10431 MiB, 11264 MiB,65.68 ,6.9,99.07,
8 , 10431 MiB, 11264 MiB,65.98 ,7.4,100.16,
8 , 10431 MiB, 11264 MiB,65.58 ,6.9,101.25,
9 , 10431 MiB, 11264 MiB,65.49 ,6.9,102.35,
9 , 10431 MiB, 11264 MiB,65.92 ,6.9,103.44,
9 , 10431 MiB, 11264 MiB,68.27 ,7.7,104.53,
8 , 10431 MiB, 11264 MiB,68.23 ,7.1,105.62,
9 , 10431 MiB, 11264 MiB,67.03 ,7.0,106.71,
9 , 10431 MiB, 11264 MiB,65.85 ,7.2,107.82,
9 , 10431 MiB, 11264 MiB,66.83 ,6.9,108.92,
9 , 10431 MiB, 11264 MiB,66.14 ,6.9,110.02,
8 , 10431 MiB, 11264 MiB,65.74 ,6.9,111.12,
9 , 10431 MiB, 11264 MiB,65.77 ,7.0,112.21,
9 , 10431 MiB, 11264 MiB,66.14 ,6.8,113.3,
