utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
7 , 10431 MiB, 11264 MiB,65.70 ,6.9,58.32,
6 , 10431 MiB, 11264 MiB,66.21 ,6.3,59.4,
7 , 10431 MiB, 11264 MiB,68.13 ,7.0,60.49,
7 , 10431 MiB, 11264 MiB,65.91 ,6.2,61.58,
7 , 10431 MiB, 11264 MiB,65.76 ,6.3,62.66,
6 , 10431 MiB, 11264 MiB,66.26 ,6.5,63.74,
7 , 10431 MiB, 11264 MiB,65.88 ,6.7,64.84,
7 , 10431 MiB, 11264 MiB,68.34 ,6.5,65.92,
7 , 10431 MiB, 11264 MiB,68.02 ,6.3,67.01,
7 , 10431 MiB, 11264 MiB,68.24 ,6.3,68.1,
7 , 10431 MiB, 11264 MiB,68.06 ,6.2,69.19,
6 , 10431 MiB, 11264 MiB,65.71 ,6.5,70.28,
7 , 10431 MiB, 11264 MiB,66.11 ,6.3,71.37,
7 , 10431 MiB, 11264 MiB,65.61 ,6.4,72.46,
6 , 10431 MiB, 11264 MiB,67.80 ,6.8,73.55,
7 , 10431 MiB, 11264 MiB,65.94 ,6.4,74.64,
6 , 10431 MiB, 11264 MiB,65.85 ,6.8,75.73,
5 , 10431 MiB, 11264 MiB,66.11 ,6.3,76.81,
6 , 10431 MiB, 11264 MiB,65.69 ,6.4,77.9,
6 , 10431 MiB, 11264 MiB,66.02 ,6.4,78.99,
6 , 10431 MiB, 11264 MiB,66.02 ,6.7,80.08,
6 , 10431 MiB, 11264 MiB,67.95 ,6.4,81.18,
7 , 10431 MiB, 11264 MiB,66.14 ,6.4,82.27,
7 , 10431 MiB, 11264 MiB,67.04 ,6.3,83.35,
6 , 10431 MiB, 11264 MiB,66.66 ,6.3,84.43,
7 , 10431 MiB, 11264 MiB,66.24 ,6.5,85.52,
7 , 10431 MiB, 11264 MiB,65.90 ,6.4,86.6,
7 , 10431 MiB, 11264 MiB,65.86 ,6.9,87.7,
6 , 10431 MiB, 11264 MiB,68.04 ,6.9,88.79,
7 , 10431 MiB, 11264 MiB,68.03 ,6.4,89.88,
7 , 10431 MiB, 11264 MiB,66.03 ,6.6,90.97,
6 , 10431 MiB, 11264 MiB,66.03 ,6.3,92.07,
7 , 10431 MiB, 11264 MiB,66.46 ,6.4,93.16,
7 , 10431 MiB, 11264 MiB,66.06 ,6.5,94.24,
6 , 10431 MiB, 11264 MiB,65.76 ,7.0,95.34,
7 , 10431 MiB, 11264 MiB,68.08 ,6.4,96.43,
6 , 10431 MiB, 11264 MiB,67.80 ,6.6,97.52,
6 , 10431 MiB, 11264 MiB,68.13 ,6.2,98.61,
7 , 10431 MiB, 11264 MiB,66.19 ,6.4,99.7,
7 , 10431 MiB, 11264 MiB,66.97 ,6.4,100.79,
7 , 10431 MiB, 11264 MiB,65.60 ,6.5,101.89,
