utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
7 , 10431 MiB, 11264 MiB,70.00 ,6.8,34.35,
7 , 10431 MiB, 11264 MiB,69.94 ,7.7,35.43,
7 , 10431 MiB, 11264 MiB,67.03 ,7.0,36.51,
7 , 10431 MiB, 11264 MiB,68.32 ,6.9,37.59,
7 , 10431 MiB, 11264 MiB,67.38 ,6.9,38.67,
7 , 10431 MiB, 11264 MiB,68.86 ,6.9,39.75,
7 , 10431 MiB, 11264 MiB,70.39 ,6.8,40.84,
7 , 10431 MiB, 11264 MiB,70.15 ,7.3,41.92,
7 , 10431 MiB, 11264 MiB,66.99 ,7.0,43.02,
7 , 10431 MiB, 11264 MiB,70.14 ,7.0,44.09,
7 , 10431 MiB, 11264 MiB,66.70 ,6.7,45.17,
7 , 10431 MiB, 11264 MiB,66.97 ,8.5,46.25,
6 , 10431 MiB, 11264 MiB,70.13 ,7.8,47.34,
7 , 10431 MiB, 11264 MiB,66.90 ,6.9,48.42,
6 , 10431 MiB, 11264 MiB,63.70 ,6.9,49.51,
6 , 10431 MiB, 11264 MiB,70.15 ,7.8,50.59,
6 , 10431 MiB, 11264 MiB,70.40 ,7.0,51.66,
6 , 10431 MiB, 11264 MiB,70.25 ,6.7,52.74,
6 , 10431 MiB, 11264 MiB,66.83 ,6.8,53.82,
7 , 10431 MiB, 11264 MiB,70.17 ,6.9,54.91,
7 , 10431 MiB, 11264 MiB,66.96 ,6.7,55.99,
7 , 10431 MiB, 11264 MiB,67.07 ,7.1,57.07,
7 , 10431 MiB, 11264 MiB,66.81 ,6.8,58.16,
7 , 10431 MiB, 11264 MiB,68.81 ,7.0,59.24,
7 , 10431 MiB, 11264 MiB,71.57 ,6.9,60.32,
7 , 10431 MiB, 11264 MiB,67.02 ,7.3,61.4,
7 , 10431 MiB, 11264 MiB,67.15 ,6.9,62.48,
7 , 10431 MiB, 11264 MiB,67.07 ,6.9,63.57,
7 , 10431 MiB, 11264 MiB,70.28 ,7.4,64.65,
6 , 10431 MiB, 11264 MiB,70.43 ,7.8,65.73,
7 , 10431 MiB, 11264 MiB,67.10 ,6.8,66.82,
7 , 10431 MiB, 11264 MiB,70.15 ,7.3,67.89,
7 , 10431 MiB, 11264 MiB,70.23 ,7.0,68.98,
7 , 10431 MiB, 11264 MiB,70.06 ,6.9,70.06,
7 , 10431 MiB, 11264 MiB,66.77 ,7.1,71.15,
7 , 10431 MiB, 11264 MiB,66.73 ,7.4,72.23,
7 , 10431 MiB, 11264 MiB,70.02 ,6.9,73.32,
7 , 10431 MiB, 11264 MiB,69.86 ,6.9,74.41,
7 , 10431 MiB, 11264 MiB,67.01 ,6.9,75.5,
7 , 10431 MiB, 11264 MiB,67.01 ,7.3,76.59,
7 , 10431 MiB, 11264 MiB,67.17 ,6.8,77.68,
7 , 10431 MiB, 11264 MiB,70.19 ,6.7,78.77,
7 , 10431 MiB, 11264 MiB,69.95 ,6.8,79.85,
5 , 10431 MiB, 11264 MiB,66.78 ,8.0,80.94,
6 , 10431 MiB, 11264 MiB,63.83 ,6.9,82.03,
6 , 10431 MiB, 11264 MiB,66.99 ,7.0,83.11,
6 , 10431 MiB, 11264 MiB,70.20 ,6.8,84.2,
6 , 10431 MiB, 11264 MiB,70.19 ,6.9,85.29,
7 , 10431 MiB, 11264 MiB,70.20 ,6.8,86.38,
7 , 10431 MiB, 11264 MiB,67.22 ,7.4,87.47,
7 , 10431 MiB, 11264 MiB,70.14 ,6.8,88.56,
7 , 10431 MiB, 11264 MiB,68.45 ,6.9,89.65,
7 , 10431 MiB, 11264 MiB,70.28 ,6.9,90.75,
7 , 10431 MiB, 11264 MiB,70.45 ,7.5,91.84,
7 , 10431 MiB, 11264 MiB,70.49 ,6.9,92.95,
7 , 10431 MiB, 11264 MiB,70.41 ,6.7,94.03,
