utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
7 , 23633 MiB, 24576 MiB,62.83 ,9.2,60.34,
7 , 23633 MiB, 24576 MiB,62.86 ,9.5,61.42,
7 , 23633 MiB, 24576 MiB,62.82 ,8.9,62.51,
7 , 23633 MiB, 24576 MiB,60.52 ,9.4,63.61,
7 , 23633 MiB, 24576 MiB,60.37 ,8.9,64.7,
7 , 23633 MiB, 24576 MiB,60.24 ,8.8,65.78,
7 , 23633 MiB, 24576 MiB,62.58 ,9.1,66.87,
7 , 23633 MiB, 24576 MiB,60.46 ,9.2,67.95,
7 , 23633 MiB, 24576 MiB,60.61 ,10.0,69.05,
7 , 23633 MiB, 24576 MiB,62.72 ,9.1,70.13,
7 , 23633 MiB, 24576 MiB,60.49 ,9.1,71.21,
7 , 23633 MiB, 24576 MiB,60.51 ,8.8,72.29,
7 , 23633 MiB, 24576 MiB,60.47 ,9.0,73.37,
6 , 23633 MiB, 24576 MiB,62.26 ,9.1,74.45,
6 , 23633 MiB, 24576 MiB,60.55 ,9.1,75.53,
6 , 23633 MiB, 24576 MiB,60.62 ,9.5,76.63,
6 , 23633 MiB, 24576 MiB,60.63 ,9.2,77.72,
7 , 23633 MiB, 24576 MiB,60.49 ,9.3,78.81,
7 , 23633 MiB, 24576 MiB,62.69 ,8.9,79.9,
7 , 23633 MiB, 24576 MiB,62.93 ,9.4,80.99,
7 , 23633 MiB, 24576 MiB,62.00 ,9.1,82.07,
7 , 23633 MiB, 24576 MiB,60.65 ,8.9,83.15,
7 , 23633 MiB, 24576 MiB,60.38 ,9.6,84.25,
7 , 23633 MiB, 24576 MiB,62.91 ,9.0,85.34,
7 , 23633 MiB, 24576 MiB,60.64 ,9.1,86.42,
7 , 23633 MiB, 24576 MiB,60.48 ,9.0,87.51,
7 , 23633 MiB, 24576 MiB,60.59 ,9.1,88.6,
7 , 23633 MiB, 24576 MiB,60.58 ,9.0,89.7,
7 , 23633 MiB, 24576 MiB,60.42 ,9.1,90.78,
7 , 23633 MiB, 24576 MiB,62.86 ,9.4,91.87,
7 , 23633 MiB, 24576 MiB,60.45 ,8.9,92.97,
6 , 23633 MiB, 24576 MiB,62.19 ,9.3,94.06,
6 , 23633 MiB, 24576 MiB,60.51 ,8.8,95.13,
7 , 23633 MiB, 24576 MiB,60.86 ,9.1,96.24,
7 , 23633 MiB, 24576 MiB,60.70 ,9.1,97.34,
7 , 23633 MiB, 24576 MiB,60.59 ,8.9,98.44,
6 , 23633 MiB, 24576 MiB,62.78 ,9.5,99.53,
6 , 23633 MiB, 24576 MiB,62.70 ,8.7,100.61,
7 , 23633 MiB, 24576 MiB,60.69 ,9.0,101.7,
