utilization_gpu,memory_used,memory_total,poer_dra,cpu_usage,time,
3 , 23633 MiB, 24576 MiB,58.99 ,8.9,87.42,
3 , 23633 MiB, 24576 MiB,58.93 ,9.0,88.5,
3 , 23633 MiB, 24576 MiB,58.64 ,9.0,89.59,
3 , 23633 MiB, 24576 MiB,59.18 ,9.5,90.68,
3 , 23633 MiB, 24576 MiB,58.57 ,9.1,91.77,
2 , 23633 MiB, 24576 MiB,58.75 ,9.6,92.87,
3 , 23633 MiB, 24576 MiB,58.66 ,9.1,93.96,
2 , 23633 MiB, 24576 MiB,58.35 ,9.2,95.05,
3 , 23633 MiB, 24576 MiB,58.83 ,9.3,96.13,
3 , 23633 MiB, 24576 MiB,59.56 ,8.9,97.22,
3 , 23633 MiB, 24576 MiB,59.30 ,9.0,98.31,
3 , 23633 MiB, 24576 MiB,58.96 ,9.3,99.42,
